date,region,district,market,commodity,unit,pricetype,TSh,USD
2021-01-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,214820.0,92.63
2021-02-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,60000.0,25.87
2021-02-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,170930.0,73.71
2021-02-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,214820.0,92.64
2021-03-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,60000.0,26.43
2021-03-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,170930.0,75.3
2021-03-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,88.1
2021-04-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,60000.0,25.87
2021-04-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,170930.0,73.71
2021-04-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,86.24000000000001
2021-05-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,60000.0,26.1
2021-05-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,166070.0,72.25
2021-05-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,87.01
2021-06-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,60000.0,25.87
2021-06-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,166070.0,71.6
2021-06-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,86.22
2021-07-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,50000.0,21.62
2021-07-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,164080.0,70.94
2021-07-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,180000.0,77.83
2021-08-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,40000.0,17.4
2021-08-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,164040.0,71.34
2021-08-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,180000.0,78.28
2021-09-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,42000.0,18.12
2021-09-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,164040.0,70.75
2021-09-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,86.27
2021-10-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,45000.0,19.57
2021-10-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,164040.0,71.32
2021-10-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,189740.0,82.5
2021-11-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,50000.0,21.73
2021-11-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,166070.0,72.17
2021-11-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,189740.0,82.46
2021-12-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,55500.0,24.13
2021-12-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,177220.0,77.05
2021-12-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,189740.0,82.5
2022-01-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,60000.0,26.11
2022-01-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,176510.0,76.82
2022-01-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,194800.0,84.77
2022-02-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,70000.0,30.25
2022-02-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,180990.0,78.22
2022-02-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,194800.0,84.17999999999999
2022-03-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,77700.0,33.550000000000004
2022-03-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,183090.0,79.05
2022-03-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,194800.0,84.11
2022-04-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,77700.0,33.46
2022-04-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,183090.0,78.85
2022-04-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,86.13
2022-05-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,80000.0,34.79
2022-05-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,86.96000000000001
2022-06-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,95000.0,40.77
2022-06-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,85.84
2022-07-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,100000.0,42.88
2022-07-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,85.76
2022-08-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,100000.0,42.88
2022-08-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,200000.0,85.76
2022-09-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,100000.0,42.92
2022-09-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,246400.0,105.75
2022-09-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,210000.0,90.13
2022-10-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,133300.0,57.830000000000005
2022-10-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,224100.0,97.21
2022-10-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,300000.0,130.14
2022-11-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,140700.0,60.33
2022-11-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,243000.0,104.2
2022-11-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,300000.0,128.65
2022-12-15,Dodoma,Dodoma Urban,Dodoma Urban,Maize,100 KG,Wholesale,140000.0,60.03
2022-12-15,Dodoma,Dodoma Urban,Dodoma Urban,Rice,100 KG,Wholesale,250700.0,107.5
2022-12-15,Dodoma,Dodoma Urban,Dodoma Urban,Beans,100 KG,Wholesale,333300.0,142.93
2020-04-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,49825.0,21.5889
2020-05-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,43357.0,18.7636
2020-06-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,51725.0,22.3436
2020-07-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,55375.0,23.879
2020-08-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,51833.0,22.5586
2020-09-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,52795.0,22.755
2020-10-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,56400.0,24.3105
2020-11-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,53583.0,23.3203
2020-12-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,51333.0,22.136
2021-01-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,50450.0,21.7529
2021-02-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,46313.0,19.9712
2021-02-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,56188.0,24.2296
2021-03-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,40167.0,17.6939
2021-04-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,49333.0,21.2735
2021-05-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,49550.0,21.5569
2021-07-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,37600.0,16.2569
2021-08-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,37962.0,16.5097
2021-09-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,40625.0,17.5226
2021-10-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,41042.0,17.8445
2021-11-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,43250.0,18.7963
2021-11-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,198750.0,86.376
2021-12-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,52292.0,22.7358
2021-12-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,190000.0,82.6092
2022-01-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,63083.0,27.453
2022-01-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,201667.0,87.7632
2022-02-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,53864.0,23.2776
2022-02-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,192727.0,83.2879
2022-02-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,190000.0,82.1094
2022-03-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,51458.0,22.2186
2022-03-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,187917.0,81.1391
2022-04-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,63950.0,27.5411
2022-04-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,190000.0,81.8265
2022-04-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,180000.0,77.5199
2022-05-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,68194.0,29.6519
2022-05-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,200000.0,86.9633
2022-05-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,190000.0,82.6151
2022-06-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,79308.0,34.038
2022-06-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,214444.0,92.0366
2022-06-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,194444.0,83.4529
2022-07-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,85500.0,36.664
2022-07-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,210000.0,90.052
2022-07-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,200000.0,85.7638
2022-09-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,95000.0,40.7728
2022-12-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,110773.0,47.5016
2022-12-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,280000.0,120.0694
2022-12-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,297727.0,127.6711
2023-01-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,113938.0,49.4263
2023-01-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,277281.0,120.2844
2023-01-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,303844.0,131.8074
2023-02-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,106000.0,45.4548
2023-02-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,280000.0,120.0694
2023-02-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,320000.0,137.2221
2023-03-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,107750.0,46.2053
2023-03-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,346250.0,148.4786
2023-03-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,280000.0,120.0694
2023-04-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,93500.0,40.5603
2023-04-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,335000.0,145.3229
2023-04-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,280000.0,121.4639
2023-05-15,Dodoma,Kongwa,Kibaigwa,Maize,100 KG,Wholesale,87500.0,37.1237
2023-05-15,Dodoma,Kongwa,Kibaigwa,Rice,100 KG,Wholesale,335000.0,142.1307
2023-05-15,Dodoma,Kongwa,Kibaigwa,Beans,100 KG,Wholesale,280000.0,118.7958
2006-01-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,36107.14,30.7347
2006-01-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,60500.0,51.4981
2006-01-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,76428.57,65.0566
2006-02-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,36541.67,31.0201
2006-02-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,65250.0,55.3905
2006-02-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,55833.33,47.3967
2006-03-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,32375.0,26.7562
2006-03-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,74653.85,61.6974
2006-03-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,50020.83,41.3395
2006-04-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,24727.27,20.1895
2006-04-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,102142.86,83.3983
2006-04-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,50545.45,41.2697
2006-05-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,20907.69,17.4989
2006-05-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,85125.0,71.2462
2006-05-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,50884.62,42.5884
2006-06-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,21166.67,17.2087
2006-06-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,89583.33,72.832
2006-06-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,55000.0,44.7154
2006-07-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,19500.0,15.3554
2006-07-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,79772.73,62.8174
2006-07-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,70000.0,55.1218
2006-08-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,17550.0,13.8735
2006-08-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,73461.54,58.0724
2006-08-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,64250.0,50.7905
2006-09-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,14687.5,11.3312
2006-09-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,76666.67,59.1473
2006-09-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,46250.0,35.6812
2006-10-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,15430.0,12.0576
2006-10-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,73000.0,57.0452
2006-11-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,15875.0,12.5286
2006-11-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,78500.0,61.9525
2006-12-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,16130.0,12.9944
2006-12-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,77500.0,62.4345
2007-01-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,14500.0,11.6841
2007-01-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,76800.0,61.8856
2007-01-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,59700.0,48.1064
2007-02-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,14000.0,11.284
2007-02-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,69000.0,55.6138
2007-02-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,50800.0,40.9446
2007-03-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,13700.0,11.0931
2007-03-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,69400.0,56.1943
2007-03-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,50800.0,41.1336
2007-04-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,13600.0,10.7925
2007-04-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,69200.0,54.9148
2007-04-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,41900.0,33.2504
2007-05-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,12200.0,9.7913
2007-05-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,62000.0,49.7592
2007-05-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,38100.0,30.5778
2007-06-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,12100.0,9.88
2007-06-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,54800.0,44.7457
2007-06-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,50600.0,41.3162
2007-07-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,12500.0,9.8214
2007-07-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,54900.0,43.1354
2007-07-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,53400.0,41.9569
2007-08-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,12800.0,10.1442
2007-08-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,52600.0,41.6865
2007-08-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,54000.0,42.796
2007-09-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,15200.0,12.1318
2007-09-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,54200.0,43.2593
2007-09-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,55200.0,44.0574
2007-10-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,18200.0,16.1005
2007-10-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,60600.0,53.6093
2007-10-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,81700.0,72.2753
2007-11-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,20700.0,18.5584
2007-11-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,67000.0,60.0681
2007-11-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,64400.0,57.7371
2007-12-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,24700.0,21.4405
2007-12-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,65300.0,56.6829
2008-01-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,37300.0,32.682
2008-01-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,86100.0,75.4403
2008-01-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,102000.0,89.3718
2008-02-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,36400.0,32.4276
2008-02-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,85500.0,76.1693
2008-02-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,84800.0,75.5457
2008-03-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,35200.0,29.2358
2008-03-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,81700.0,67.8569
2008-03-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,80500.0,66.8602
2008-04-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,36600.0,30.2479
2008-04-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,92400.0,76.3636
2008-04-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,86700.0,71.6529
2008-05-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,32700.0,27.6416
2008-05-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,88300.0,74.6407
2008-05-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,86100.0,72.7811
2008-06-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,30000.0,25.2305
2008-06-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,102500.0,86.2044
2008-06-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,93072.22,78.2754
2008-07-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,29659.09,26.247
2008-07-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,88195.45,78.0491
2008-07-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,87754.55,77.6589
2008-08-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,30000.0,25.7645
2008-08-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,120000.0,103.0579
2008-08-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,11000.0,9.447
2008-09-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,30000.0,26.7165
2008-09-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,110000.0,97.9606
2008-09-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,100000.0,89.0551
2008-10-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,32500.0,27.0338
2008-10-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,102500.0,85.2604
2008-10-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,105000.0,87.3399
2008-11-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,33909.0,26.7194
2008-11-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,107273.0,84.5282
2008-11-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,108182.0,85.2444
2008-12-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,42000.0,33.3122
2008-12-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,120000.0,95.1777
2009-01-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,42000.0,32.4625
2009-01-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,120000.0,92.75
2009-01-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,120000.0,92.75
2009-02-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,45000.0,34.7409
2009-02-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,120000.0,92.6424
2009-02-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,100000.0,77.202
2009-03-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,43000.0,32.8766
2009-03-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,130000.0,99.3945
2009-03-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,100000.0,76.4573
2009-04-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,39500.0,30.3123
2009-04-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,123000.0,94.3903
2009-04-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,91500.0,70.2172
2009-05-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,40500.0,30.8149
2009-05-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,122500.0,93.2055
2009-05-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,90625.0,68.9531
2009-06-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,39333.33,30.5834
2009-06-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,121250.0,94.2773
2009-06-15,Dodoma,Mpwapwa,Majengo,Beans,100 KG,Wholesale,95000.0,73.8667
2009-08-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,40000.0,30.2759
2009-08-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,125000.0,94.6121
2009-09-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,42000.0,32.7052
2009-09-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,105000.0,81.763
2009-10-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,45000.0,34.533
2009-10-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,110000.0,84.4141
2009-11-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,45000.0,33.9729
2009-11-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,125000.0,94.3692
2009-12-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,54000.0,40.9494
2009-12-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,140000.0,106.1652
2010-01-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,55000.0,41.5753
2010-01-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,150000.0,113.3873
2010-02-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,55000.0,41.4094
2010-02-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,130000.0,97.8768
2010-03-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,55000.0,41.1862
2010-03-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,150000.0,112.3259
2010-04-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,42000.0,31.2733
2010-04-15,Dodoma,Mpwapwa,Majengo,Rice,100 KG,Wholesale,125000.0,93.0752
2010-05-15,Dodoma,Mpwapwa,Majengo,Maize,100 KG,Wholesale,45000.0,33.1075
